,name,longitude,latitude,category,geometry
1100,Yoka Loka,-3.698692811574475,40.411614585020004,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.411614585020004, -3.698692811574475)}"
1103,Rosi La Loca,-3.702954604432628,40.415821011717526,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.415821011717526, -3.702954604432628)}"
1104,Solidere,-3.667615580170723,40.452262498395015,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.452262498395015, -3.667615580170723)}"
1105,La Dichosa,-3.709782284263652,40.42652303865942,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42652303865942, -3.709782284263652)}"
1108,El Imparcial,-3.705781706242397,40.41192890714449,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41192890714449, -3.705781706242397)}"
1109,Casa Lucio,-3.709700554,40.412072753000004,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412072753000004, -3.709700554)}"
1110,Federal Café 2,-3.708773669956942,40.414459724176005,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.414459724176005, -3.708773669956942)}"
1112,El Landó,-3.71507637,40.411899821999995,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.411899821999995, -3.71507637)}"
1113,Matritum,-3.709223228765578,40.41217760642081,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41217760642081, -3.709223228765578)}"
1114,Ferpal,-3.705741862808916,40.41704582467696,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41704582467696, -3.705741862808916)}"
1116,Casa Lucas,-3.709436722829276,40.41231485521024,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41231485521024, -3.709436722829276)}"
1123,NAP Neapolitan Authentic Pizza,-3.700475451857145,40.41082784575747,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41082784575747, -3.700475451857145)}"
1125,Los Porfiados,-3.698907434582576,40.41011036583439,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41011036583439, -3.698907434582576)}"
1130,Taberna Sanlúcar,-3.7131906144263103,40.41097065483925,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41097065483925, -3.7131906144263103)}"
1131,la gastroteca de santiago,-3.710943995357368,40.4166394850381,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4166394850381, -3.710943995357368)}"
1132,Gyoza Go!,-3.7086119502782817,40.41617944092178,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41617944092178, -3.7086119502782817)}"
1133,La Pizzateca,-3.6994006843348686,40.412732142043204,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412732142043204, -3.6994006843348686)}"
1134,Bar La Campana,-3.706774570000363,40.414881954231625,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.414881954231625, -3.706774570000363)}"
1136,Casa Labra,-3.7045143,40.41715,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41715, -3.7045143)}"
1138,La Esquina del Real,-3.710364295560296,40.41735567714916,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41735567714916, -3.710364295560296)}"
1141,Caripén Bistró,-3.7119170330687625,40.42061439651597,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42061439651597, -3.7119170330687625)}"
1142,Egeo Suvlakeria Griega (Lavapiés),-3.7009346240905394,40.41046293921485,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41046293921485, -3.7009346240905394)}"
1144,López & López,-3.7040456799697785,40.409498778009116,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409498778009116, -3.7040456799697785)}"
1145,El Mollete,-3.7105029735565873,40.419912891328146,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.419912891328146, -3.7105029735565873)}"
1151,Casa Jaguar,-3.7085157,40.4190188,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4190188, -3.7085157)}"
1152,El Brote,-3.7083685398101807,40.410636915434395,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410636915434395, -3.7083685398101807)}"
1153,Pui Thai Tapas,-3.6966916148077855,40.40447537896807,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40447537896807, -3.6966916148077855)}"
1154,La Tragantúa,-3.6954076239854836,40.411845554001545,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.411845554001545, -3.6954076239854836)}"
1156,Melo's Café Bar,-3.700991283915053,40.409752909523036,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409752909523036, -3.700991283915053)}"
1158,Buns & Bones,-3.6987812608565034,40.4113851150104,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4113851150104, -3.6987812608565034)}"
1160,Ramen Kagura,-3.7086242881877367,40.41684998102102,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41684998102102, -3.7086242881877367)}"
1161,pura vida vegan bar,-3.7090293481127214,40.410208473033926,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410208473033926, -3.7090293481127214)}"
1162,Taberna Errante,-3.7127128955849655,40.410982475992505,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410982475992505, -3.7127128955849655)}"
1163,Restaurante Viva Madrid,-3.699833628259341,40.41516746717612,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41516746717612, -3.699833628259341)}"
1165,Musashi,-3.70765624335482,40.41900048005936,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41900048005936, -3.70765624335482)}"
1166,Tinto y Tapas,-3.694318167691207,40.41103704082607,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41103704082607, -3.694318167691207)}"
1169,Los Caracoles,-3.7111579284003664,40.4076834787009,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4076834787009, -3.7111579284003664)}"
1170,Xentes,-3.7103784559891735,40.409981595302035,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409981595302035, -3.7103784559891735)}"
1174,Seoul,-3.7180896567617614,40.41105892100129,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41105892100129, -3.7180896567617614)}"
1175,Asador de Aranda,-3.707582477549861,40.41985864223526,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41985864223526, -3.707582477549861)}"
1177,Fide,-3.6995536687833104,40.43730361670696,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43730361670696, -3.6995536687833104)}"
1186,Club Lounge InterContinental,-3.6896928014445134,40.43645218764581,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43645218764581, -3.6896928014445134)}"
1188,Muy Placer en Conserva,-3.709507857941394,40.42805611754128,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42805611754128, -3.709507857941394)}"
1190,Cuenllas,-3.7168983852903534,40.425677705194616,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.425677705194616, -3.7168983852903534)}"
1194,La Manduca,-3.6590188661582883,40.434422002047384,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434422002047384, -3.6590188661582883)}"
1195,el kiosko,-3.717199,40.426026,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.426026, -3.717199)}"
1198,ORIO Fuencarral,-3.70071716655042,40.42374791814849,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42374791814849, -3.70071716655042)}"
1201,360° Rooftop Bar,-3.711159,40.423931,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.423931, -3.711159)}"
1203,Lobby Westin Palace,-3.6953044519027536,40.415083581968155,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.415083581968155, -3.6953044519027536)}"
1204,Pinkleton & Wine,-3.7090504621760862,40.41538988001937,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41538988001937, -3.7090504621760862)}"
1206,La Venencia,-3.699574199756317,40.4157410368641,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4157410368641, -3.699574199756317)}"
1207,Cantina Canalla,-3.7076597,40.418736,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.418736, -3.7076597)}"
1209,Yambala,-3.7070215912078375,40.416645564259454,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.416645564259454, -3.7070215912078375)}"
1210,Bar Palermo,-3.650336711330232,40.459422475154916,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.459422475154916, -3.650336711330232)}"
1211,Cervecería Olivares,-3.650480664607106,40.43726454011188,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43726454011188, -3.650480664607106)}"
1212,Q'Deleite,-3.707258410208608,40.50356182270537,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.50356182270537, -3.707258410208608)}"
1213,La Quinta Criolla,-3.6613612850196886,40.44860397473874,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44860397473874, -3.6613612850196886)}"
1214,DeTres,-3.656366986739988,40.48575611419549,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.48575611419549, -3.656366986739988)}"
1215,La Fontana de Oro,-3.7016041636263184,40.41639472870297,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41639472870297, -3.7016041636263184)}"
1216,Taberna Chupi Lerendi,-3.703005637822952,40.50425332634408,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.50425332634408, -3.703005637822952)}"
1217,Farruca,-3.65024850938019,40.45020131497883,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45020131497883, -3.65024850938019)}"
1218,Bar Palomar,-3.6557709356270776,40.47156321100697,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.47156321100697, -3.6557709356270776)}"
1219,The Frank Tavern Irish Pub,-3.649522817974302,40.471778637624006,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.471778637624006, -3.649522817974302)}"
1220,Brown Square,-3.658191419266248,40.463487587533216,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.463487587533216, -3.658191419266248)}"
1221,Faraday,-3.705010026940976,40.49656652022409,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.49656652022409, -3.705010026940976)}"
1222,5 Avenida,-3.7054323700108736,40.50356300731461,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.50356300731461, -3.7054323700108736)}"
1223,Casa Florencio,-3.643518,40.473443,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.473443, -3.643518)}"
1224,La Abuela,-3.658039132579857,40.45849723839795,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45849723839795, -3.658039132579857)}"
1225,Asturias Restaurante,-3.6481375720974336,40.464259380244755,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.464259380244755, -3.6481375720974336)}"
1226,Barracudas Rock Bar,-3.661794886515795,40.4365093958929,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.4365093958929, -3.661794886515795)}"
1227,El Mordisco,-3.7081912372274974,40.503648874466464,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.503648874466464, -3.7081912372274974)}"
1228,Bar-Grill ¡Pale Ale!,-3.657777715004819,40.45374750372348,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.45374750372348, -3.657777715004819)}"
1229,Terraza Pinar,-3.65712114518954,40.46345150665853,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.46345150665853, -3.65712114518954)}"
1230,Foreman,-3.7067013797732495,40.50355508800284,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.50355508800284, -3.7067013797732495)}"
1231,Barcoavi,-3.657901085104516,40.449895009632826,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.449895009632826, -3.657901085104516)}"
1232,Karaoke Nabucco,-3.6580190492402678,40.43177734788617,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43177734788617, -3.6580190492402678)}"
1233,Olé Tú!,-3.6588789183495463,40.43127099773479,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.43127099773479, -3.6588789183495463)}"
1234,Cuco's Bar,-3.6448388131858933,40.44457975886165,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.44457975886165, -3.6448388131858933)}"
1235,Infiniti Lounge & Cars,-3.7002071224221473,40.495593856818644,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.495593856818644, -3.7002071224221473)}"
1236,Marysierra,-3.6865235899517597,40.497929562688,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.497929562688, -3.6865235899517597)}"
1237,Bee Beer,-3.6969,40.42195200000001,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42195200000001, -3.6969)}"
1238,Magnum Bar by Villa Magna,-3.6880207414747854,40.429995163895605,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.429995163895605, -3.6880207414747854)}"
1242,Varsovia,-3.703405000000001,40.428842,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.428842, -3.703405000000001)}"
1243,Ramsés,-3.6889526380636446,40.420447280956324,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.420447280956324, -3.6889526380636446)}"
1247,Taberna La Mina,-3.7019123891304377,40.434721466470364,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.434721466470364, -3.7019123891304377)}"
1250,Only You Hotel Atocha,-3.6883249650237504,40.40729462855289,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40729462855289, -3.6883249650237504)}"
1251,La Dolores,-3.6956569729216513,40.413811807653936,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.413811807653936, -3.6956569729216513)}"
1253,La Taberna de Mister Pinkleton,-3.7081083730417914,40.41453552959364,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41453552959364, -3.7081083730417914)}"
1254,La Tarasca,-3.696384250999628,40.412466048984506,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.412466048984506, -3.696384250999628)}"
1255,Vedetta,-3.666242908621456,40.446935114325036,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.446935114325036, -3.666242908621456)}"
1256,Docamar,-3.6481332828624735,40.433500723610244,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.433500723610244, -3.6481332828624735)}"
1259,Plaza Menor,-3.7084940897057392,40.41419167633601,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41419167633601, -3.7084940897057392)}"
1260,La Mi Venta,-3.7125987427603233,40.42048956897378,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.42048956897378, -3.7125987427603233)}"
1262,Bodegas Ricla,-3.7080774216677375,40.41426609723458,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41426609723458, -3.7080774216677375)}"
1263,Pajaritos Mojados,-3.7103172119654215,40.410524438569496,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410524438569496, -3.7103172119654215)}"
1264,Terraza The Hat Madrid,-3.707064368246375,40.41419321214809,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41419321214809, -3.707064368246375)}"
1268,La Sixta,-3.711393579775465,40.409300030008154,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409300030008154, -3.711393579775465)}"
1269,La Escalera de Jacob,-3.7029080037262734,40.41136529103545,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41136529103545, -3.7029080037262734)}"
1270,Pasablanca,-3.708921,40.414308,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.414308, -3.708921)}"
1271,El Perla,-3.711600268869165,40.409212795935886,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409212795935886, -3.711600268869165)}"
1275,La Cabra en el Tejado,-3.7097420071170815,40.409343019505435,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.409343019505435, -3.7097420071170815)}"
1278,"Turkana, El Bar.",-3.711712400785899,40.41380217033574,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41380217033574, -3.711712400785899)}"
1279,Baton Rouge Madrid,-3.7016665688252477,40.41582561219427,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41582561219427, -3.7016665688252477)}"
1280,La Taberna de Espronceda,-3.697932,40.41065800000001,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.41065800000001, -3.697932)}"
1284,Chinaski Lavapiés,-3.699293266071817,40.40889882701129,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40889882701129, -3.699293266071817)}"
1286,El Sur De Huertas,-3.6993944253541087,40.413718612971685,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.413718612971685, -3.6993944253541087)}"
1288,Bodegas Rosell,-3.6906202941279647,40.40380252043165,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.40380252043165, -3.6906202941279647)}"
1291,La China Mandarina,-3.707418488951897,40.410350770467744,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410350770467744, -3.707418488951897)}"
1292,Vinícola Mentridana,-3.6978691354719055,40.410789619410494,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.410789619410494, -3.6978691354719055)}"
1297,La Fantástica de Lavapiés,-3.705266309476869,40.408818047887934,Restaurants and Nightlife,"{'type': 'Point', 'coordinates': (40.408818047887934, -3.705266309476869)}"
1298,Colegio Maria Auxiliadora Villaamil,-3.7065725166337233,40.4584312079844,school,"{'type': 'Point', 'coordinates': (40.4584312079844, -3.7065725166337233)}"
1305,Instituto Internacional en España,-3.6911538772009065,40.43413038232661,school,"{'type': 'Point', 'coordinates': (40.43413038232661, -3.6911538772009065)}"
1314,"TACHI Escuela Superior de Maquillaje, Peluquería, Estilismo, Imagen, Fotografía y Arte",-3.6669874191284175,40.42251378015385,school,"{'type': 'Point', 'coordinates': (40.42251378015385, -3.6669874191284175)}"
1320,Hospital Universitario La Paz,-3.6870189465198586,40.48063212338061,medical_centre,"{'type': 'Point', 'coordinates': (40.48063212338061, -3.6870189465198586)}"
1322,Clínica Cemtro,-3.7171428417701207,40.493986676797476,medical_centre,"{'type': 'Point', 'coordinates': (40.493986676797476, -3.7171428417701207)}"
1325,Sanatorio Virgen Del Mar,-3.678861042256448,40.45926699698885,medical_centre,"{'type': 'Point', 'coordinates': (40.45926699698885, -3.678861042256448)}"
1326,Hospital San Rafael,-3.681187533934841,40.45251392882589,medical_centre,"{'type': 'Point', 'coordinates': (40.45251392882589, -3.681187533934841)}"
1327,Clinica Virgen Del Mar,-3.6788063339723625,40.45947420111587,medical_centre,"{'type': 'Point', 'coordinates': (40.45947420111587, -3.6788063339723625)}"
1328,Hospital Carlos III,-3.6958093055781904,40.47533555240725,medical_centre,"{'type': 'Point', 'coordinates': (40.47533555240725, -3.6958093055781904)}"
1329,Hospital General Ruber Internacional,-3.715498095555272,40.489399461350935,medical_centre,"{'type': 'Point', 'coordinates': (40.489399461350935, -3.715498095555272)}"
1331,Hospital Maternal La Paz,-3.6877075002118183,40.48023166711719,medical_centre,"{'type': 'Point', 'coordinates': (40.48023166711719, -3.6877075002118183)}"
1332,Hospital Clínico Universitario San Carlos,-3.7199020385742174,40.440398635754654,medical_centre,"{'type': 'Point', 'coordinates': (40.440398635754654, -3.7199020385742174)}"
1334,Clinica Virgen de la Paloma,-3.7159477345401233,40.44538229639837,medical_centre,"{'type': 'Point', 'coordinates': (40.44538229639837, -3.7159477345401233)}"
1336,Centro de salud,-3.7249082763037658,40.464673695020004,medical_centre,"{'type': 'Point', 'coordinates': (40.464673695020004, -3.7249082763037658)}"
1337,Sanatorio San Francisco de Asis,-3.683155294017201,40.442477298692545,medical_centre,"{'type': 'Point', 'coordinates': (40.442477298692545, -3.683155294017201)}"
1339,Hospital Pío XII,-3.6706643440111,40.465989926954826,medical_centre,"{'type': 'Point', 'coordinates': (40.465989926954826, -3.6706643440111)}"
1340,Hospital Infantil La Paz,-3.688384213343882,40.48119828854344,medical_centre,"{'type': 'Point', 'coordinates': (40.48119828854344, -3.688384213343882)}"
1342,Urgencias Hospital La Paz,-3.685982149329909,40.48116619203839,medical_centre,"{'type': 'Point', 'coordinates': (40.48116619203839, -3.685982149329909)}"
1343,Hospital Sanitas La Moraleja,-3.662992078390964,40.492338333606035,medical_centre,"{'type': 'Point', 'coordinates': (40.492338333606035, -3.662992078390964)}"
1345,Clinica Andrologica de Madrid Dr.Cunill,-3.6742065,40.44337270000001,medical_centre,"{'type': 'Point', 'coordinates': (40.44337270000001, -3.6742065)}"
1347,Centro Médico y de Rehabilitación premium Madrid,-3.6733756867325393,40.45254078852759,medical_centre,"{'type': 'Point', 'coordinates': (40.45254078852759, -3.6733756867325393)}"
1352,Unidad de Donación de Sangre RyC,-3.6927753457050567,40.485665786505756,medical_centre,"{'type': 'Point', 'coordinates': (40.485665786505756, -3.6927753457050567)}"
1355,Hospital de Madrid Norte Sanchinarro,-3.6667111724351873,40.48995713433864,medical_centre,"{'type': 'Point', 'coordinates': (40.48995713433864, -3.6667111724351873)}"
1357,Hospital Universitario Ramón y Cajal,-3.69389533996582,40.48690963667414,medical_centre,"{'type': 'Point', 'coordinates': (40.48690963667414, -3.69389533996582)}"
1358,Sala Espera Planta Baja Hospital Universitario Ramón y Cajal,-3.6944350144886076,40.48707459542342,medical_centre,"{'type': 'Point', 'coordinates': (40.48707459542342, -3.6944350144886076)}"
1359,Consultas Externas Hospital Ramón y Cajal,-3.692916,40.486952,medical_centre,"{'type': 'Point', 'coordinates': (40.486952, -3.692916)}"
1360,Instituto Oftálmico de Madrid,-3.6929289247089407,40.431747025809116,medical_centre,"{'type': 'Point', 'coordinates': (40.431747025809116, -3.6929289247089407)}"
1361,Clínica nuestra señora de la paz,-3.661608467810587,40.45682834310749,medical_centre,"{'type': 'Point', 'coordinates': (40.45682834310749, -3.661608467810587)}"
1363,Vissum,-3.663894357221887,40.4468954722869,medical_centre,"{'type': 'Point', 'coordinates': (40.4468954722869, -3.663894357221887)}"
1369,Hospital Nuevo Belén,-3.6576509206619843,40.45506907237801,medical_centre,"{'type': 'Point', 'coordinates': (40.45506907237801, -3.6576509206619843)}"
1372,Urgencias Hospital Universitario Ramón y Cajal,-3.6945056873038338,40.48648614969247,medical_centre,"{'type': 'Point', 'coordinates': (40.48648614969247, -3.6945056873038338)}"
1373,Centro de Especialidades Fuencarral,-3.694761,40.49256,medical_centre,"{'type': 'Point', 'coordinates': (40.49256, -3.694761)}"
1377,Unidad de la Mujer del Hospital General Ruber Internacional,-3.7137007713317858,40.49185433128821,medical_centre,"{'type': 'Point', 'coordinates': (40.49185433128821, -3.7137007713317858)}"
1378,Policlínico HM Sanchinarro,-3.6712368,40.4884,medical_centre,"{'type': 'Point', 'coordinates': (40.4884, -3.6712368)}"
1380,Hospital Nuestra Señora de América,-3.6517739298056133,40.44979913463997,medical_centre,"{'type': 'Point', 'coordinates': (40.44979913463997, -3.6517739298056133)}"
1381,Urgencias Hospital Nuestra Señora América,-3.651731,40.4495,medical_centre,"{'type': 'Point', 'coordinates': (40.4495, -3.651731)}"
1382,Cafeteria Clínica Cemtro,-3.7170763497744734,40.49404119237051,medical_centre,"{'type': 'Point', 'coordinates': (40.49404119237051, -3.7170763497744734)}"
1383,Hospital Moncloa,-3.7340738392933033,40.433157401396365,medical_centre,"{'type': 'Point', 'coordinates': (40.433157401396365, -3.7340738392933033)}"
1384,HM CIOCC,-3.666576,40.489782,medical_centre,"{'type': 'Point', 'coordinates': (40.489782, -3.666576)}"
1385,CLINICA MONTERREY,-3.732962999999999,40.4815857,medical_centre,"{'type': 'Point', 'coordinates': (40.4815857, -3.732962999999999)}"
1386,Hospital Universitario Santa Cristina,-3.6712442248964834,40.42194894776185,medical_centre,"{'type': 'Point', 'coordinates': (40.42194894776185, -3.6712442248964834)}"
1388,CLINICA SAN VICENTE,-3.7174109,40.4951449,medical_centre,"{'type': 'Point', 'coordinates': (40.4951449, -3.7174109)}"
1391,Hospital Quirón San Camilo,-3.6777350741891466,40.432594805382365,medical_centre,"{'type': 'Point', 'coordinates': (40.432594805382365, -3.6777350741891466)}"
1392,Centro de Especialidades Hermanos García Noblejas,-3.668733524000277,40.42365618423757,medical_centre,"{'type': 'Point', 'coordinates': (40.42365618423757, -3.668733524000277)}"
1395,Hospital Beata María Ana,-3.668693986866056,40.418098609857935,medical_centre,"{'type': 'Point', 'coordinates': (40.418098609857935, -3.668693986866056)}"
1399,Clínica Fuensanta,-3.640088745622312,40.44027680515652,medical_centre,"{'type': 'Point', 'coordinates': (40.44027680515652, -3.640088745622312)}"
1400,Centro de Salud Comillas,-3.710073253307169,40.39229274452203,medical_centre,"{'type': 'Point', 'coordinates': (40.39229274452203, -3.710073253307169)}"
1401,12 de Octubre: Maternidad,-3.69781425320832,40.375268249447934,medical_centre,"{'type': 'Point', 'coordinates': (40.375268249447934, -3.69781425320832)}"
1402,Urgencias 12 de octubre,-3.6969072788096313,40.37773798540752,medical_centre,"{'type': 'Point', 'coordinates': (40.37773798540752, -3.6969072788096313)}"
1403,Hospital Universitario 12 de Octubre,-3.6976653319507164,40.37644539291605,medical_centre,"{'type': 'Point', 'coordinates': (40.37644539291605, -3.6976653319507164)}"
1404,Hospital Central de la Defensa Gómez Ulla,-3.747239112854004,40.389246738599574,medical_centre,"{'type': 'Point', 'coordinates': (40.389246738599574, -3.747239112854004)}"
1405,"HCD Gómez Ulla, Maternidad",-3.7476547908064455,40.388555922052014,medical_centre,"{'type': 'Point', 'coordinates': (40.388555922052014, -3.7476547908064455)}"
1406,Centro de Salud Orcasitas,-3.71460101367499,40.37270566828785,medical_centre,"{'type': 'Point', 'coordinates': (40.37270566828785, -3.71460101367499)}"
1412,Cines Conde Duque Auditorio (Cines Conde Duque Auditorio Morasol),-3.6758085647898255,40.44817765674577,general_entertainment,"{'type': 'Point', 'coordinates': (40.44817765674577, -3.6758085647898255)}"
1413,Museo Nacional de Ciencias Naturales,-3.6900469365941397,40.44142220984431,general_entertainment,"{'type': 'Point', 'coordinates': (40.44142220984431, -3.6900469365941397)}"
1414,AUTOCINE Madrid,-3.677952289581299,40.485473485479396,general_entertainment,"{'type': 'Point', 'coordinates': (40.485473485479396, -3.677952289581299)}"
1416,Fundación Juan March,-3.681080347,40.431018056999996,general_entertainment,"{'type': 'Point', 'coordinates': (40.431018056999996, -3.681080347)}"
1417,Noches del botánico,-3.7263313,40.4472718,general_entertainment,"{'type': 'Point', 'coordinates': (40.4472718, -3.7263313)}"
1419,Honky Tonk Bar,-3.6977323517792335,40.43024303538486,general_entertainment,"{'type': 'Point', 'coordinates': (40.43024303538486, -3.6977323517792335)}"
1420,Fundación Pons,-3.6857884707898965,40.440994134960704,general_entertainment,"{'type': 'Point', 'coordinates': (40.440994134960704, -3.6857884707898965)}"
1422,Museo Arqueológico Nacional (MAN),-3.688431683863512,40.423259214976646,general_entertainment,"{'type': 'Point', 'coordinates': (40.423259214976646, -3.688431683863512)}"
1424,Teatros del Canal. Sala Verde.,-3.7047110069341533,40.43858893679796,general_entertainment,"{'type': 'Point', 'coordinates': (40.43858893679796, -3.7047110069341533)}"
1426,Museo Cerralbo,-3.7147057160461534,40.423884219743115,general_entertainment,"{'type': 'Point', 'coordinates': (40.423884219743115, -3.7147057160461534)}"
1427,El Patio,-3.700458,40.427308,general_entertainment,"{'type': 'Point', 'coordinates': (40.427308, -3.700458)}"
1428,Cines Golem,-3.7137003213471838,40.42470304531326,general_entertainment,"{'type': 'Point', 'coordinates': (40.42470304531326, -3.7137003213471838)}"
1430,BoxInBox Music,-3.669571798983677,40.44842588184858,general_entertainment,"{'type': 'Point', 'coordinates': (40.44842588184858, -3.669571798983677)}"
1431,Wild Thing Bar,-3.6639256350795333,40.448521600788105,general_entertainment,"{'type': 'Point', 'coordinates': (40.448521600788105, -3.6639256350795333)}"
